customer_id,credit_score,country,gender,age,tenure,formatted_balance,formatted_salary,balance,estimated_salary,products_number,credit_card,active_member,churn,Age_Group
15687540,684,France,Male,32,9,"$100,249.41","$67,599.69",100249.41,67599.69,2,0,1,0,Mid-Career
15787196,692,Spain,Male,46,2,$0.00,"$105,983.09",0,105983.09,2,1,1,0,Mid-Career
15670898,740,France,Female,60,5,"$108,028.08","$25,980.42",108028.08,25980.42,2,0,0,1,Senior
15775433,666,Germany,Male,71,1,"$53,013.29","$112,222.64",53013.29,112222.64,2,1,1,0,Senior
15700693,693,France,Male,68,2,$0.00,"$59,864.96",0,59864.96,2,1,1,0,Senior
15677955,757,Germany,Male,33,1,"$122,088.67","$42,581.09",122088.67,42581.09,1,1,0,0,Mid-Career
15570086,684,Germany,Male,18,9,"$90,544.00","$4,777.23",90544,4777.23,1,0,1,0,Young Adult
15794875,691,Spain,Male,35,6,$0.00,"$178,038.17",0,178038.17,2,0,1,0,Mid-Career
15673591,842,France,Male,44,3,"$141,252.18","$128,521.16",141252.18,128521.16,4,0,1,1,Mid-Career
15631756,482,France,Female,35,5,"$147,813.05","$109,029.72",147813.05,109029.72,2,0,0,0,Mid-Career
15757617,735,France,Male,55,6,"$134,140.68","$2,267.88",134140.68,2267.88,1,1,0,0,Senior
15612729,681,France,Female,63,7,$0.00,"$55,054.48",0,55054.48,2,1,1,0,Senior
15637857,616,France,Female,31,8,$0.00,"$76,456.17",0,76456.17,1,0,1,0,Mid-Career
15681007,850,France,Female,35,2,"$128,548.49","$75,478.95",128548.49,75478.95,4,1,0,1,Mid-Career
15593622,635,France,Male,43,10,"$122,198.21","$179,144.54",122198.21,179144.54,2,0,1,0,Mid-Career
15629273,638,Germany,Male,42,8,"$145,177.84","$193,471.74",145177.84,193471.74,1,1,0,1,Mid-Career
15765846,820,Spain,Female,31,2,"$94,222.53","$103,570.80",94222.53,103570.8,1,1,0,0,Mid-Career
15596013,694,Germany,Female,58,1,"$143,212.22","$102,628.56",143212.22,102628.56,1,0,0,1,Senior
15722473,713,France,Male,41,3,$0.00,"$55,772.04",0,55772.04,2,1,0,0,Mid-Career
15774936,543,Germany,Male,41,6,"$143,350.41","$192,070.16",143350.41,192070.16,1,1,1,1,Mid-Career
15685640,649,France,Female,41,3,"$130,931.83","$144,808.37",130931.83,144808.37,1,1,1,0,Mid-Career
15566563,777,France,Female,30,4,"$137,851.31","$5,008.23",137851.31,5008.23,1,1,0,1,Mid-Career
15768746,561,France,Male,33,6,$0.00,"$173,680.39",0,173680.39,2,0,0,0,Mid-Career
15689952,724,Spain,Male,41,5,$0.00,"$115,753.94",0,115753.94,1,0,1,0,Mid-Career
15725906,665,Spain,Female,51,8,$0.00,"$38,928.48",0,38928.48,1,1,1,1,Senior
15634501,441,France,Male,60,1,"$140,614.15","$174,381.23",140614.15,174381.23,1,0,1,0,Senior
15571940,579,Spain,Male,22,3,"$118,680.57","$49,829.80",118680.57,49829.8,1,1,1,0,Young Adult
15741643,777,Germany,Male,35,7,"$122,917.69","$76,169.68",122917.69,76169.68,1,1,1,0,Mid-Career
15806822,739,France,Female,36,0,$0.00,"$133,465.57",0,133465.57,2,0,0,0,Mid-Career
15701166,660,France,Male,40,5,"$131,754.11","$38,761.61",131754.11,38761.61,2,1,1,0,Mid-Career
15718531,554,France,Female,35,8,$0.00,"$176,779.46",0,176779.46,2,1,1,0,Mid-Career
15628308,850,France,Female,24,6,$0.00,"$13,159.90",0,13159.9,2,1,1,0,Young Adult
15585287,842,Germany,Female,35,9,"$119,948.09","$48,217.97",119948.09,48217.97,1,1,0,1,Mid-Career
15781619,785,France,Female,38,1,$0.00,"$134,964.85",0,134964.85,1,1,0,1,Mid-Career
15805162,550,France,Male,25,0,$0.00,"$184,221.11",0,184221.11,2,1,1,0,Young Adult
15588535,750,Spain,Female,39,6,$0.00,"$19,264.33",0,19264.33,2,0,0,0,Mid-Career
15775307,490,Spain,Female,38,3,"$97,266.10","$92,797.23",97266.1,92797.23,1,1,1,0,Mid-Career
15777616,605,Germany,Male,28,10,"$113,690.83","$33,114.24",113690.83,33114.24,1,1,0,0,Young Adult
15692291,563,Spain,Female,42,6,"$99,056.22","$154,347.95",99056.22,154347.95,2,1,0,1,Mid-Career
15680843,675,France,Male,34,8,$0.00,"$184,842.21",0,184842.21,2,1,1,0,Mid-Career
15606232,621,Spain,Female,36,7,"$116,338.68","$155,743.48",116338.68,155743.48,1,1,1,0,Mid-Career
15641585,850,France,Male,40,6,"$97,339.99","$88,815.25",97339.99,88815.25,1,0,1,0,Mid-Career
15684358,711,France,Male,41,3,$0.00,"$193,747.57",0,193747.57,2,1,1,0,Mid-Career
15806389,549,Germany,Female,55,1,"$137,592.31","$116,548.02",137592.31,116548.02,2,0,1,1,Senior
15641860,764,Germany,Male,34,6,"$108,760.27","$166,324.79",108760.27,166324.79,2,1,0,1,Mid-Career
15814237,627,Germany,Male,30,3,"$128,770.88","$40,199.01",128770.88,40199.01,2,1,1,0,Mid-Career
15808780,850,France,Female,34,2,$0.00,"$51,919.04",0,51919.04,2,0,0,0,Mid-Career
15767064,614,Spain,Female,36,1,"$44,054.84","$73,329.08",44054.84,73329.08,1,1,1,0,Mid-Career
15751177,685,Germany,Female,44,2,"$119,657.53","$145,387.05",119657.53,145387.05,1,1,0,1,Mid-Career
15613427,683,Germany,Female,49,7,"$108,797.63","$140,763.18",108797.63,140763.18,2,0,0,0,Mid-Career
15647259,643,Spain,Male,35,2,$0.00,"$67,979.35",0,67979.35,2,0,0,0,Mid-Career
15748660,561,Germany,Female,49,1,"$102,025.32","$133,051.64",102025.32,133051.64,1,1,0,1,Mid-Career
15726695,601,Spain,Female,20,9,"$122,446.61","$86,791.90",122446.61,86791.9,2,1,0,0,Young Adult
15757473,766,France,Female,27,7,"$158,786.67","$47,579.25",158786.67,47579.25,2,0,1,0,Young Adult
15809509,699,France,Male,29,3,"$125,689.29","$151,623.71",125689.29,151623.71,1,1,1,0,Young Adult
15715512,850,Germany,Male,29,1,"$154,640.41","$164,039.51",154640.41,164039.51,1,1,1,0,Young Adult
15614168,792,Germany,Female,50,4,"$146,710.76","$16,528.40",146710.76,16528.4,1,1,0,1,Mid-Career
15679818,636,Germany,Male,67,7,"$136,709.35","$66,753.10",136709.35,66753.1,1,0,1,1,Senior
15609928,850,Germany,Male,43,5,"$129,305.09","$19,244.58",129305.09,19244.58,2,0,1,0,Mid-Career
15731246,628,Spain,Male,40,10,$0.00,"$103,832.58",0,103832.58,2,1,0,0,Mid-Career
15685243,736,France,Female,63,10,$0.00,$502.70,0,502.7,2,0,1,0,Senior
15638730,711,France,Female,21,0,"$82,844.33","$1,408.68",82844.33,1408.68,2,0,1,0,Young Adult
15697034,583,Spain,Female,22,2,$0.00,"$5,985.36",0,5985.36,2,0,1,0,Young Adult
15699225,757,France,Male,46,0,$0.00,"$37,460.05",0,37460.05,2,1,0,0,Mid-Career
15677387,749,Germany,Female,33,10,"$76,692.22","$30,396.43",76692.22,30396.43,1,0,1,0,Mid-Career
15759184,705,France,Male,34,7,"$117,715.84","$2,498.67",117715.84,2498.67,1,1,0,0,Mid-Career
15595991,585,France,Male,54,8,"$87,105.32","$55,346.14",87105.32,55346.14,1,1,1,0,Senior
15681332,437,France,Female,43,6,$0.00,"$148,330.97",0,148330.97,1,1,0,1,Mid-Career
15756299,741,France,Female,64,2,"$69,311.16","$59,237.72",69311.16,59237.72,1,1,1,0,Senior
15750547,738,France,Male,26,9,$0.00,"$48,644.94",0,48644.94,2,1,1,0,Young Adult
15566380,586,Spain,Female,33,10,"$66,948.67","$140,759.03",66948.67,140759.03,2,1,1,0,Mid-Career
15675963,627,France,Female,57,9,$0.00,"$107,712.42",0,107712.42,2,1,1,0,Senior
15674671,551,Spain,Male,76,2,"$128,410.71","$181,718.73",128410.71,181718.73,2,1,1,0,Senior
15621466,606,Germany,Male,38,3,"$99,897.53","$37,054.65",99897.53,37054.65,1,0,0,0,Mid-Career
15607176,674,France,Male,22,3,$0.00,"$173,940.59",0,173940.59,1,1,1,0,Young Adult
15570299,584,Germany,Female,31,6,"$152,622.34","$99,298.80",152622.34,99298.8,1,1,0,0,Mid-Career
15613197,590,France,Male,40,8,$0.00,"$62,933.03",0,62933.03,2,1,0,0,Mid-Career
15798885,585,France,Male,56,4,"$138,227.19","$55,287.84",138227.19,55287.84,2,1,1,0,Senior
15714883,508,France,Female,25,2,"$111,395.53","$48,197.06",111395.53,48197.06,1,0,1,0,Young Adult
15604497,458,Germany,Male,44,7,"$84,386.57","$178,642.73",84386.57,178642.73,1,1,0,0,Mid-Career
15773949,692,France,Female,36,3,$0.00,"$8,282.22",0,8282.22,2,1,1,0,Mid-Career
15774164,502,Germany,Male,33,5,"$174,673.65","$33,300.56",174673.65,33300.56,2,1,0,0,Mid-Career
15774127,518,France,Male,46,3,$0.00,"$76,515.79",0,76515.79,2,1,0,0,Mid-Career
15619016,660,Germany,Male,46,5,"$109,019.65","$33,680.56",109019.65,33680.56,2,1,1,0,Mid-Career
15795759,698,Germany,Female,52,1,"$107,906.75","$168,886.39",107906.75,168886.39,1,1,0,1,Senior
15798844,678,France,Male,54,7,"$128,914.97","$191,746.23",128914.97,191746.23,1,0,0,1,Senior
15717962,773,Spain,Male,63,9,"$111,179.83","$93,091.02",111179.83,93091.02,1,1,1,0,Senior
15691504,619,Germany,Female,52,8,"$124,099.13","$23,904.52",124099.13,23904.52,1,0,0,0,Senior
15693893,684,Germany,Male,59,9,"$122,471.09","$15,807.07",122471.09,15807.07,1,0,1,0,Senior
15672499,635,France,Male,34,3,"$134,692.40","$83,773.02",134692.4,83773.02,2,1,1,0,Mid-Career
15750410,680,France,Female,25,4,"$123,816.50","$90,162.35",123816.5,90162.35,1,1,1,0,Young Adult
15568904,608,Germany,Male,34,3,"$106,288.54","$36,639.25",106288.54,36639.25,1,1,1,0,Mid-Career
15649033,603,Germany,Female,55,7,"$127,723.25","$139,469.11",127723.25,139469.11,2,1,0,1,Senior
15780989,579,Spain,Male,43,2,"$145,843.82","$198,402.37",145843.82,198402.37,1,1,1,1,Mid-Career
15771059,756,Germany,Female,34,2,"$148,200.72","$194,584.48",148200.72,194584.48,1,0,0,0,Mid-Career
15687852,611,France,Male,30,2,"$104,145.65","$159,629.64",104145.65,159629.64,1,0,0,0,Mid-Career
15695280,532,Germany,Male,24,8,"$142,755.25","$34,231.48",142755.25,34231.48,1,0,0,0,Young Adult
15592751,684,Germany,Female,63,3,"$81,245.79","$69,643.31",81245.79,69643.31,1,1,0,1,Senior
15598338,647,Germany,Female,33,3,"$168,560.46","$90,270.16",168560.46,90270.16,2,0,0,0,Mid-Career
15735784,583,France,Male,38,8,$0.00,"$47,848.56",0,47848.56,1,1,0,0,Mid-Career
15629128,774,Germany,Male,42,2,"$132,193.94","$162,865.52",132193.94,162865.52,2,1,1,0,Mid-Career
15642870,677,France,Male,58,9,$0.00,"$168,650.40",0,168650.4,1,0,1,0,Senior
15637977,542,Germany,Male,25,8,"$139,330.10","$54,372.37",139330.1,54372.37,1,0,0,0,Young Adult
15600792,613,Spain,Male,29,0,$0.00,"$133,897.32",0,133897.32,2,0,1,0,Young Adult
15576131,666,France,Male,40,5,$0.00,"$147,878.05",0,147878.05,2,1,0,0,Mid-Career
15686588,777,France,Female,28,2,"$134,571.50","$118,313.38",134571.5,118313.38,1,0,1,0,Young Adult
15761018,581,Germany,Male,50,2,"$143,829.20","$181,224.24",143829.2,181224.24,2,1,0,1,Mid-Career
15616029,705,France,Male,32,7,$0.00,"$7,921.57",0,7921.57,2,1,0,0,Mid-Career
15761149,673,France,Female,44,8,"$133,444.97","$5,708.19",133444.97,5708.19,1,0,1,0,Mid-Career
15802758,594,Germany,Female,23,4,"$104,753.84","$56,756.52",104753.84,56756.52,2,1,0,1,Young Adult
15647838,648,Germany,Female,51,2,"$116,574.84","$4,121.04",116574.84,4121.04,1,1,0,1,Senior
15735968,605,France,Male,41,10,$0.00,"$97,213.09",0,97213.09,2,0,1,0,Mid-Career
15581286,734,France,Female,40,9,"$176,914.80","$12,799.23",176914.8,12799.23,1,1,1,0,Mid-Career
15625445,572,France,Female,36,8,"$68,348.18","$50,400.32",68348.18,50400.32,2,0,1,0,Mid-Career
15600173,595,France,Female,33,9,$0.00,"$41,447.86",0,41447.86,2,1,1,0,Mid-Career
15635143,749,France,Male,42,2,"$56,726.83","$185,543.35",56726.83,185543.35,2,0,1,0,Mid-Career
15664849,573,Spain,Male,46,3,"$65,269.23","$189,988.65",65269.23,189988.65,1,0,1,1,Mid-Career
15762455,624,Spain,Male,33,6,"$66,220.17","$170,819.01",66220.17,170819.01,1,0,1,0,Mid-Career
15797165,703,France,Male,56,9,$0.00,"$85,547.33",0,85547.33,1,0,0,1,Senior
15788189,665,France,Female,41,8,"$96,147.55","$137,037.97",96147.55,137037.97,1,1,0,0,Mid-Career
15780492,648,France,Male,42,4,$0.00,"$19,283.14",0,19283.14,2,1,0,0,Mid-Career
15678497,850,Spain,Male,48,2,$0.00,"$169,425.30",0,169425.3,1,1,0,1,Mid-Career
15588560,569,Germany,Female,32,8,"$145,330.43","$132,038.65",145330.43,132038.65,1,1,1,0,Mid-Career
15606003,566,France,Female,21,3,$0.00,"$3,626.47",0,3626.47,2,1,1,0,Young Adult
15611756,537,Germany,Female,47,4,"$124,192.28","$50,881.51",124192.28,50881.51,2,1,1,0,Mid-Career
15789563,706,Germany,Female,46,7,"$111,288.18","$149,170.25",111288.18,149170.25,1,1,1,1,Mid-Career
15702416,734,France,Male,43,7,"$107,805.67","$182,505.68",107805.67,182505.68,1,0,0,0,Mid-Career
15766288,586,Germany,Female,36,5,"$103,700.69","$194,072.56",103700.69,194072.56,1,1,0,1,Mid-Career
15667633,612,France,Female,38,1,$0.00,"$9,209.21",0,9209.21,2,1,1,0,Mid-Career
15622774,648,France,Male,34,0,$0.00,"$167,931.81",0,167931.81,1,1,1,0,Mid-Career
15755416,557,France,Female,27,3,"$87,739.08","$123,096.56",87739.08,123096.56,1,1,1,0,Young Adult
15769915,643,Spain,Female,20,0,"$133,313.34","$3,965.69",133313.34,3965.69,1,1,1,0,Young Adult
15643908,433,France,Female,49,10,$0.00,"$87,711.61",0,87711.61,1,1,1,0,Mid-Career
15627395,643,Germany,Male,41,7,"$154,902.66","$49,667.28",154902.66,49667.28,1,1,1,0,Mid-Career
15679663,488,France,Female,36,0,$0.00,"$136,675.22",0,136675.22,2,1,0,0,Mid-Career
15651581,758,Germany,Male,68,6,"$112,595.85","$35,865.44",112595.85,35865.44,1,1,0,1,Senior
15596379,743,Germany,Male,39,3,"$119,695.75","$26,136.13",119695.75,26136.13,1,0,1,0,Mid-Career
15746674,730,France,Female,47,7,$0.00,"$33,373.26",0,33373.26,1,1,0,1,Mid-Career
15801256,746,Spain,Male,49,7,$0.00,"$10,096.25",0,10096.25,2,0,1,0,Mid-Career
15663808,666,Germany,Female,59,8,"$152,614.51","$188,782.30",152614.51,188782.3,2,1,1,0,Senior
15598521,580,Germany,Female,33,7,"$131,647.01","$79,775.19",131647.01,79775.19,2,0,0,0,Mid-Career
15621457,850,France,Male,27,6,"$96,654.72","$152,740.16",96654.72,152740.16,2,0,0,0,Young Adult
15764726,563,France,Male,22,3,"$137,583.04","$5,791.85",137583.04,5791.85,1,0,1,0,Young Adult
15646374,766,Germany,Female,28,3,"$62,717.84","$13,182.43",62717.84,13182.43,2,1,1,0,Young Adult
15716501,659,France,Male,32,9,"$95,377.13","$187,551.24",95377.13,187551.24,1,0,1,0,Mid-Career
15589948,607,Spain,Male,28,1,"$135,936.10","$110,560.14",135936.1,110560.14,2,1,1,0,Young Adult
15811343,644,Germany,Male,35,5,"$161,591.11","$63,795.62",161591.11,63795.62,3,1,1,0,Mid-Career
15659677,746,France,Male,47,8,"$142,382.03","$62,086.62",142382.03,62086.62,1,1,1,0,Mid-Career
15594436,588,Spain,Male,33,2,$0.00,"$12,483.56",0,12483.56,2,1,1,0,Mid-Career
15748995,691,Spain,Male,30,9,$0.00,"$10,963.04",0,10963.04,2,0,1,0,Mid-Career
15677062,666,France,Female,38,6,"$127,043.09","$8,247.00",127043.09,8247,1,1,1,0,Mid-Career
15697201,640,Spain,Female,46,3,$0.00,"$156,260.08",0,156260.08,1,1,1,0,Mid-Career
15666453,611,Germany,Female,29,4,"$78,885.88","$26,927.69",78885.88,26927.69,2,1,1,0,Young Adult
15693771,651,Spain,Female,45,8,"$95,922.90","$84,782.42",95922.9,84782.42,1,1,0,1,Mid-Career
15569867,529,France,Female,29,8,$0.00,"$19,842.11",0,19842.11,2,1,0,0,Young Adult
15711602,676,France,Female,36,3,"$91,711.59","$95,393.43",91711.59,95393.43,1,1,1,0,Mid-Career
15717736,639,Germany,Female,46,10,"$110,031.09","$133,995.59",110031.09,133995.59,2,1,1,0,Mid-Career
15750441,782,France,Male,36,5,"$81,210.72","$108,003.38",81210.72,108003.38,2,0,1,0,Mid-Career
15732791,641,Germany,Male,32,5,"$122,947.92","$99,154.86",122947.92,99154.86,1,1,1,0,Mid-Career
15775104,697,France,Female,38,1,"$182,065.85","$49,503.50",182065.85,49503.5,1,1,0,0,Mid-Career
15757607,623,France,Male,45,0,$0.00,"$196,533.72",0,196533.72,1,1,0,1,Mid-Career
15793070,494,Spain,Female,41,2,"$69,974.66","$188,426.13",69974.66,188426.13,2,1,0,1,Mid-Career
15760456,731,France,Female,38,10,"$123,711.73","$171,340.68",123711.73,171340.68,2,1,0,1,Mid-Career
15665385,657,France,Male,44,6,"$76,495.04","$79,071.89",76495.04,79071.89,1,1,0,0,Mid-Career
15612418,744,France,Female,38,9,$0.00,"$20,940.76",0,20940.76,2,0,0,0,Mid-Career
15727138,774,Spain,Male,46,9,$0.00,"$34,774.26",0,34774.26,2,1,1,0,Mid-Career
15732061,850,Germany,Female,45,1,"$121,874.89","$6,865.41",121874.89,6865.41,1,0,0,1,Mid-Career
15776051,551,France,Female,45,6,$0.00,"$51,143.43",0,51143.43,2,1,1,0,Mid-Career
15616530,638,France,Male,36,6,"$188,455.19","$47,031.40",188455.19,47031.4,1,0,0,1,Mid-Career
15632344,792,France,Female,42,0,"$99,045.93","$47,160.01",99045.93,47160.01,2,1,0,0,Mid-Career
15744979,666,France,Female,36,8,$0.00,"$158,666.99",0,158666.99,1,0,1,0,Mid-Career
15745433,716,Germany,Female,30,2,"$205,770.78","$65,464.66",205770.78,65464.66,2,0,0,0,Mid-Career
15683657,594,France,Female,31,0,"$79,340.95","$78,255.86",79340.95,78255.86,1,1,0,0,Mid-Career
15718572,600,Germany,Male,57,9,"$138,456.03","$103,548.25",138456.03,103548.25,2,1,1,0,Senior
15665783,565,France,Male,49,7,$0.00,"$89,609.26",0,89609.26,2,1,1,0,Mid-Career
15652782,678,Germany,Male,48,2,"$101,099.90","$193,476.04",101099.9,193476.04,2,0,1,0,Mid-Career
15707025,648,Spain,Female,31,5,$0.00,"$5,199.02",0,5199.02,2,1,1,0,Mid-Career
15647807,642,France,Male,40,8,"$109,219.83","$52,827.51",109219.83,52827.51,1,1,0,0,Mid-Career
15718281,706,Germany,Male,67,1,"$123,276.69","$86,507.88",123276.69,86507.88,2,1,1,1,Senior
15660571,668,Spain,Male,43,10,"$113,034.31","$100,423.88",113034.31,100423.88,1,1,1,0,Mid-Career
15727857,635,Spain,Male,41,1,$0.00,"$175,611.50",0,175611.5,2,1,0,0,Mid-Career
15639252,603,Spain,Male,30,6,"$129,548.50","$19,282.85",129548.5,19282.85,2,1,1,0,Mid-Career
15628144,635,France,Female,72,4,"$74,812.84","$27,448.33",74812.84,27448.33,1,0,1,0,Senior
15683560,642,France,Female,40,7,$0.00,"$183,963.34",0,183963.34,2,1,0,0,Mid-Career
15653275,785,Spain,Female,54,1,$0.00,"$45,113.92",0,45113.92,2,1,0,1,Senior
15622182,628,Germany,Female,28,3,"$153,538.13","$110,776.01",153538.13,110776.01,2,1,0,0,Young Adult
15613962,499,France,Female,38,9,$0.00,"$183,042.20",0,183042.2,2,0,1,0,Mid-Career
15618437,567,Spain,Male,34,10,$0.00,"$161,571.79",0,161571.79,2,0,1,0,Mid-Career
15783338,449,Spain,Male,32,0,"$155,619.36","$166,692.03",155619.36,166692.03,1,1,1,0,Mid-Career
15764491,701,Spain,Male,35,10,"$159,693.90","$71,173.64",159693.9,71173.64,2,1,1,0,Mid-Career
15712960,613,Spain,Male,37,3,"$171,653.17","$5,353.12",171653.17,5353.12,1,0,1,0,Mid-Career
15688157,683,Germany,Female,39,2,"$47,685.47","$86,019.48",47685.47,86019.48,2,1,1,0,Mid-Career
15579287,581,France,Male,35,4,$0.00,"$86,383.82",0,86383.82,2,0,1,0,Mid-Career
15570931,620,France,Male,61,5,$0.00,"$31,641.52",0,31641.52,1,0,0,1,Senior
15615177,561,Spain,Male,28,6,"$123,692.00","$70,548.96",123692,70548.96,1,1,1,0,Young Adult
15809906,558,Germany,Male,26,1,"$148,853.29","$24,411.02",148853.29,24411.02,2,1,1,0,Young Adult
15652169,642,France,Male,35,2,"$133,161.95","$122,254.86",133161.95,122254.86,1,0,1,0,Mid-Career
15649450,805,Germany,Male,24,6,"$143,221.35","$186,035.72",143221.35,186035.72,2,1,0,0,Young Adult
15777179,687,France,Male,35,9,$0.00,"$73,133.82",0,73133.82,2,0,1,0,Mid-Career
15803538,695,Spain,Male,56,1,$0.00,"$187,734.49",0,187734.49,3,1,0,1,Senior
15610936,562,France,Male,33,6,$0.00,"$111,590.35",0,111590.35,2,1,0,0,Mid-Career
15590094,613,Germany,Male,38,9,"$126,265.88","$15,859.95",126265.88,15859.95,2,0,0,0,Mid-Career
15572706,589,France,Male,37,5,$0.00,"$61,324.87",0,61324.87,1,1,0,0,Mid-Career
15634564,593,Spain,Male,31,8,"$112,713.34","$176,868.89",112713.34,176868.89,1,1,1,0,Mid-Career
15684296,714,France,Male,34,5,"$141,173.03","$98,896.06",141173.03,98896.06,1,0,1,0,Mid-Career
15702293,588,Spain,Female,35,7,$0.00,"$108,739.15",0,108739.15,2,1,1,0,Mid-Career
15642099,679,Spain,Male,39,6,$0.00,"$12,266.06",0,12266.06,2,1,0,0,Mid-Career
15773273,730,Spain,Male,38,5,"$118,866.36","$163,317.50",118866.36,163317.5,1,1,1,0,Mid-Career
15613337,833,France,Male,47,2,$0.00,"$182,247.77",0,182247.77,2,1,1,0,Mid-Career
15800482,586,Spain,Female,33,7,$0.00,"$168,261.40",0,168261.4,2,1,1,0,Mid-Career
15732644,567,Spain,Female,54,5,"$92,316.31","$158,590.66",92316.31,158590.66,2,1,0,1,Senior
15713426,637,Germany,Male,30,1,"$122,185.53","$102,566.46",122185.53,102566.46,1,1,0,1,Mid-Career
15640789,711,France,Male,38,4,"$123,345.85","$141,827.83",123345.85,141827.83,1,1,0,0,Mid-Career
15598892,828,France,Male,30,4,"$73,070.18","$161,671.15",73070.18,161671.15,2,0,0,0,Mid-Career
15606436,500,Spain,Male,38,7,$0.00,"$192,013.23",0,192013.23,2,0,0,0,Mid-Career
15751227,807,France,Male,47,1,"$95,120.59","$127,875.10",95120.59,127875.1,1,0,0,0,Mid-Career
15812365,850,France,Male,40,8,"$102,800.65","$60,811.56",102800.65,60811.56,1,1,0,0,Mid-Career
15616088,782,France,Female,70,7,"$97,072.42","$131,177.22",97072.42,131177.22,1,0,1,0,Senior
15803886,629,Spain,Male,31,6,"$132,876.55","$130,862.11",132876.55,130862.11,1,1,1,0,Mid-Career
15587311,582,Spain,Male,33,6,$0.00,"$72,970.93",0,72970.93,2,0,1,0,Mid-Career
15617401,468,France,Male,22,2,$0.00,"$28,123.99",0,28123.99,2,1,0,0,Young Adult
15775886,670,France,Male,36,3,$0.00,"$140,754.19",0,140754.19,1,1,0,1,Mid-Career
15807305,805,France,Male,39,2,$0.00,"$166,650.32",0,166650.32,1,0,0,0,Mid-Career
15761717,720,France,Male,26,10,"$51,962.91","$45,507.24",51962.91,45507.24,2,1,0,0,Young Adult
15628008,781,Spain,Female,29,6,"$98,759.89","$112,202.64",98759.89,112202.64,1,0,0,0,Young Adult
15583755,592,Germany,Male,33,2,"$156,570.86","$37,140.20",156570.86,37140.2,1,1,1,0,Mid-Career
15661409,542,France,Female,42,1,$0.00,"$178,256.58",0,178256.58,1,1,1,1,Mid-Career
15774250,532,France,Male,42,1,"$159,024.71","$100,982.93",159024.71,100982.93,1,1,0,1,Mid-Career
15681476,520,France,Female,39,1,"$73,493.17","$109,626.13",73493.17,109626.13,1,0,1,1,Mid-Career
15654870,759,France,Female,45,8,$0.00,"$99,251.24",0,99251.24,2,1,1,0,Mid-Career
15790448,473,France,Female,35,6,"$69,617.36","$143,345.69",69617.36,143345.69,1,1,0,0,Mid-Career
15785326,639,Spain,Female,35,5,"$136,526.26","$59,653.03",136526.26,59653.03,2,1,0,0,Mid-Career
15592854,705,France,Male,25,3,"$113,736.27","$196,864.61",113736.27,196864.61,1,0,1,0,Young Adult
15617486,530,France,Male,52,1,"$106,723.28","$109,960.40",106723.28,109960.4,1,0,0,1,Senior
15806796,516,Germany,Female,33,10,"$138,847.90","$127,256.70",138847.9,127256.7,1,1,1,0,Mid-Career
15644699,850,France,Female,40,0,$0.00,"$1,099.95",0,1099.95,2,1,0,0,Mid-Career
15622305,746,Germany,Female,33,2,"$107,868.14","$146,192.40",107868.14,146192.4,2,1,1,0,Mid-Career
15608209,622,Germany,Male,33,3,"$96,926.12","$48,553.77",96926.12,48553.77,2,1,0,0,Mid-Career
15626898,743,France,Male,30,7,"$77,599.23","$144,407.10",77599.23,144407.1,1,0,0,0,Mid-Career
15644297,732,Germany,Male,38,5,"$178,787.54","$195,760.53",178787.54,195760.53,1,1,1,0,Mid-Career
15731569,850,France,Male,81,5,$0.00,"$44,827.47",0,44827.47,2,1,1,0,Senior
15582149,850,Germany,Female,34,3,"$129,668.43","$88,743.99",129668.43,88743.99,2,1,1,0,Mid-Career
15802483,686,France,Male,34,6,"$146,178.13","$88,837.11",146178.13,88837.11,2,1,1,0,Mid-Career
15686999,556,France,Female,40,8,$0.00,"$62,112.70",0,62112.7,2,1,0,0,Mid-Career
15772479,673,France,Male,37,4,$0.00,"$163,563.07",0,163563.07,2,0,0,0,Mid-Career
15778884,809,France,Female,38,2,"$154,763.21","$174,800.31",154763.21,174800.31,2,1,1,0,Mid-Career
15623630,634,Germany,Female,56,3,"$116,251.24","$42,429.88",116251.24,42429.88,1,0,1,1,Senior
15774316,630,France,Male,37,6,$0.00,"$82,647.65",0,82647.65,2,1,1,0,Mid-Career
15695097,564,Germany,Female,30,0,"$100,954.88","$134,175.15",100954.88,134175.15,2,0,0,0,Mid-Career
15645404,625,France,Female,51,4,"$124,620.01","$92,243.94",124620.01,92243.94,2,1,0,1,Senior
15750574,677,Spain,Female,34,4,$0.00,"$6,175.53",0,6175.53,2,1,1,0,Mid-Career
15636812,583,France,Male,40,9,"$112,701.04","$29,213.63",112701.04,29213.63,1,0,0,0,Mid-Career
15712068,592,Spain,Male,45,8,"$84,692.50","$67,214.02",84692.5,67214.02,1,0,1,0,Mid-Career
15652030,637,Germany,Male,49,2,"$108,204.52","$169,037.84",108204.52,169037.84,1,1,0,1,Mid-Career
15577398,850,France,Male,30,6,"$86,449.39","$188,809.23",86449.39,188809.23,1,1,1,0,Mid-Career
15756848,633,Spain,Male,42,10,$0.00,"$79,408.17",0,79408.17,1,0,1,0,Mid-Career
15806929,751,Germany,Male,36,5,"$73,194.99","$89,222.66",73194.99,89222.66,1,1,1,0,Mid-Career
15656005,592,Germany,Male,31,7,"$124,593.23","$86,079.67",124593.23,86079.67,1,1,0,0,Mid-Career
15722632,716,Germany,Male,50,2,"$119,655.77","$12,944.17",119655.77,12944.17,1,1,1,1,Mid-Career
